ID_Word,ID_Aya,idSourat,NumAya,idRacine,ArabicWord,englishWord
519,2:33,2,33,900,أَلَمْ,"""Did not"
520,2:33,2,33,1205,أَقُلْ,I say
521,2:33,2,33,865,لَكُمْ,"to you,"
522,2:33,2,33,51,إِنِّي,"Indeed, I"
523,2:33,2,33,126,أَعْلَمُ,[I] know
524,2:33,2,33,489,غَيْبَ,(the) unseen
525,2:33,2,33,1493,السَّمَاوَاتِ,(of) the heavens
526,2:33,2,33,61,وَالْأَرْضِ,"and the earth,"
527,2:33,2,33,126,وَأَعْلَمُ,and I know
528,2:33,2,33,933,مَا,what
529,2:33,2,33,224,تُبْدُونَ,you reveal
530,2:33,2,33,933,وَمَا,and what
531,2:33,2,33,785,كُنْتُمْ,you [were]
532,2:33,2,33,778,تَكْتُمُونَ,"conceal."""
533,2:34,2,34,78,وَإِذْ,And when
534,2:34,2,34,1205,قُلْنَا,We said
535,2:34,2,34,968,لِلْمَلَائِكَةِ,"to the angels,"
536,2:34,2,34,1464,اسْجُدُوا,"""Prostrate"
537,2:34,2,34,9,لِءَادَمَ,"to Adam,"""
538,2:34,2,34,1464,فَسَجَدُوا,[so] they prostrated
539,2:34,2,34,27,إِلَّا,except
540,2:34,2,34,247,إِبْلِيسَ,Iblees.
541,2:34,2,34,7,أَبَى,He refused
542,2:34,2,34,734,وَاسْتَكْبَرَ,and was arrogant
543,2:34,2,34,785,وَكَانَ,and became
544,2:34,2,34,974,مِنَ,of
545,2:34,2,34,742,الْكَافِرِينَ,the disbelievers.
546,2:35,2,35,1205,وَقُلْنَا,"And We said,"
547,2:35,2,35,9,يَاءَادَمُ,"""O Adam!"
548,2:35,2,35,1470,اسْكُنْ,Dwell
549,2:35,2,35,55,أَنْتَ,you
550,2:35,2,35,1792,وَزَوْجُكَ,and your spouse
551,2:35,2,35,693,الْجَنَّةَ,"(in) Paradise,"
552,2:35,2,35,20,وَكُلَا,and [you both] eat
553,2:35,2,35,974,مِنْهَا,from it
554,2:35,2,35,1239,رَغَدًا,freely
555,2:35,2,35,647,حَيْثُ,(from) wherever
556,2:35,2,35,1424,شِئْتُمَا,you [both] wish.
557,2:35,2,35,866,وَلَا,But do not
558,2:35,2,35,1170,تَقْرَبَا,[you two] approach
559,2:35,2,35,500,هَذِهِ,this
560,2:35,2,35,1388,الشَّجَرَةَ,"[the] tree,"
561,2:35,2,35,785,فَتَكُونَا,lest you [both] be
562,2:35,2,35,974,مِنَ,of
563,2:35,2,35,1755,الظَّالِمِينَ,"the wrongdoers."""
564,2:36,2,36,1776,فَأَزَلَّهُمَا,Then made [both of] them slip
565,2:36,2,36,1416,الشَّيْطَانُ,the Shaitaan
566,2:36,2,36,139,عَنْهَا,"from it,"
567,2:36,2,36,830,فَأَخْرَجَهُمَا,and he got [both of] them out
568,2:36,2,36,973,مِمَّا,from what
569,2:36,2,36,785,كَانَا,they [both] were
570,2:36,2,36,439,فِيهِ,in [it].
571,2:36,2,36,1205,وَقُلْنَا,"And We said,"
572,2:36,2,36,501,اهْبِطُوا,"""Go down (all of you),"
573,2:36,2,36,212,بَعْضُكُمْ,some of you
574,2:36,2,36,212,لِبَعْضٍ,to others
575,2:36,2,36,114,عَدُوٌّ,(as) enemy;
576,2:36,2,36,865,وَلَكُمْ,and for you
577,2:36,2,36,439,فِي,in
578,2:36,2,36,61,الْأَرْضِ,the earth
579,2:36,2,36,1176,مُسْتَقَرٌّ,(is) a dwelling place
580,2:36,2,36,999,وَمَتَاعٌ,and a provision
581,2:36,2,36,36,إِلَى,for
582,2:36,2,36,643,حِينٍ,"a period."""
583,2:37,2,37,913,فَتَلَقَّى,Then received
584,2:37,2,37,9,ءَادَمُ,Adam
585,2:37,2,37,974,مِنْ,from
586,2:37,2,37,1219,رَبِّهِ,his Lord
587,2:37,2,37,754,كَلِمَاتٍ,"words,"
588,2:37,2,37,1558,فَتَابَ,So (his Lord) turned
589,2:37,2,37,130,عَلَيْهِ,towards him.
590,2:37,2,37,51,إِنَّهُ,Indeed He!
591,2:37,2,37,534,هُوَ,He
592,2:37,2,37,1558,التَّوَّابُ,"(is) the Oft-returning (to mercy),"
593,2:37,2,37,1248,الرَّحِيمُ,the Most Merciful.
594,2:38,2,38,1205,قُلْنَا,"We said,"
595,2:38,2,38,501,اهْبِطُوا,"""Go down"
596,2:38,2,38,974,مِنْهَا,from it
597,2:38,2,38,683,جَمِيعًا,"all (of you),"
598,2:38,2,38,41,فَإِمَّا,"and when,"
599,2:38,2,38,73,يَأْتِيَنَّكُمْ,comes to you
600,2:38,2,38,974,مِنِّي,from Me
601,2:38,2,38,507,هُدًى,"Guidance,"
602,2:38,2,38,974,فَمَنْ,then whoever
603,2:38,2,38,1542,تَبِعَ,follows
604,2:38,2,38,507,هُدَايَ,"My Guidance,"
605,2:38,2,38,866,فَلَا,[then] no
606,2:38,2,38,853,خَوْفٌ,fear
607,2:38,2,38,130,عَلَيْهِمْ,(will be) on them
608,2:38,2,38,866,وَلَا,and not
609,2:38,2,38,516,هُمْ,they
610,2:38,2,38,653,يَحْزَنُونَ,will grieve.
611,2:39,2,39,29,وَالَّذِينَ,And those
612,2:39,2,39,742,كَفَرُوا,who disbelieve[d]
613,2:39,2,39,781,وَكَذَّبُوا,and deny
614,2:39,2,39,90,بِءَايَاتِنَا,"Our Signs,"
615,2:39,2,39,87,أُولَئِكَ,those
616,2:39,2,39,1330,أَصْحَابُ,(are the) companions
617,2:39,2,39,1117,النَّارِ,(of) the Fire;
618,2:39,2,39,516,هُمْ,they
619,2:39,2,39,439,فِيهَا,in it
620,2:39,2,39,813,خَالِدُونَ,"(will) abide forever."""
621,2:40,2,40,254,يَابَنِي,O Children
622,2:40,2,40,70,إِسْرَاءِيلَ,(of) Israel!
623,2:40,2,40,1634,اذْكُرُوا,Remember
624,2:40,2,40,1022,نِعْمَتِيَ,My Favor
625,2:40,2,40,28,الَّتِي,which
626,2:40,2,40,1022,أَنْعَمْتُ,I bestowed
627,2:40,2,40,130,عَلَيْكُمْ,upon you
628,2:40,2,40,1668,وَأَوْفُوا,"and fulfill,"
629,2:40,2,40,118,بِعَهْدِي,My Covenant
630,2:40,2,40,1668,أُوفِ,I will fulfill
631,2:40,2,40,118,بِعَهْدِكُمْ,your covenant
632,2:40,2,40,96,وَإِيَّايَ,and Me Alone
633,2:40,2,40,1241,فَارْهَبُونِ,fear [Me].
634,2:41,2,41,42,وَءَامِنُوا,And believe
635,2:41,2,41,251,بِمَا,in what
636,2:41,2,41,1128,أَنْزَلْتُ,I have sent down
637,2:41,2,41,1317,مُصَدِّقًا,confirming
638,2:41,2,41,901,لِمَا,that which
639,2:41,2,41,937,مَعَكُمْ,"(is) with you,"
640,2:41,2,41,866,وَلَا,and (do) not
641,2:41,2,41,785,تَكُونُوا,be
642,2:41,2,41,86,أَوَّلَ,(the) first
643,2:41,2,41,742,كَافِرٍ,disbeliever
644,2:41,2,41,208,بِهِ,of it.
645,2:41,2,41,866,وَلَا,And (do) not
646,2:41,2,41,1412,تَشْتَرُوا,exchange
647,2:41,2,41,90,بِءَايَاتِي,My Signs (for)
648,2:41,2,41,1614,ثَمَنًا,a price
649,2:41,2,41,1154,قَلِيلًا,"small,"
650,2:41,2,41,96,وَإِيَّايَ,and Me Alone
651,2:41,2,41,1697,فَاتَّقُونِ,fear [Me].
652,2:42,2,42,866,وَلَا,And (do) not
653,2:42,2,42,875,تَلْبِسُوا,mix
654,2:42,2,42,595,الْحَقَّ,the Truth
655,2:42,2,42,284,بِالْبَاطِلِ,with [the] falsehood
656,2:42,2,42,778,وَتَكْتُمُوا,and conceal
657,2:42,2,42,595,الْحَقَّ,the Truth
658,2:42,2,42,56,وَأَنْتُمْ,while you
659,2:42,2,42,126,تَعْلَمُونَ,[you] know.
660,2:43,2,43,1206,وَأَقِيمُوا,And establish
661,2:43,2,43,1339,الصَّلَوةَ,the prayer
662,2:43,2,43,73,وَءَاتُوا,and give
663,2:43,2,43,1773,الزَّكَوةَ,zakah
664,2:43,2,43,1258,وَارْكَعُوا,and bow down
665,2:43,2,43,937,مَعَ,with
666,2:43,2,43,1258,الرَّاكِعِينَ,those who bow down.
667,2:44,2,44,43,أَتَأْمُرُونَ,Do you order
668,2:44,2,44,1120,النَّاسَ,[the] people
669,2:44,2,44,267,بِالْبِرِّ,[the] righteousness
670,2:44,2,44,1104,وَتَنْسَوْنَ,and you forget
671,2:44,2,44,1046,أَنْفُسَكُمْ,"yourselves,"
672,2:44,2,44,56,وَأَنْتُمْ,while you
673,2:44,2,44,1550,تَتْلُونَ,[you] recite
674,2:44,2,44,777,الْكِتَابَ,the Book?
675,2:44,2,44,866,أَفَلَا,"Then, will not"
676,2:44,2,44,148,تَعْقِلُونَ,you use reason?
677,2:45,2,45,190,وَاسْتَعِينُوا,And seek help
678,2:45,2,45,1311,بِالصَّبْرِ,through patience
679,2:45,2,45,1339,وَالصَّلَوةِ,and the prayer;
680,2:45,2,45,51,وَإِنَّهَا,"and indeed, it"
681,2:45,2,45,734,لَكَبِيرَةٌ,(is) surely difficult
682,2:45,2,45,27,إِلَّا,except
683,2:45,2,45,130,عَلَى,on
684,2:45,2,45,838,الْخَاشِعِينَ,"the humble ones,"
685,2:46,2,46,29,الَّذِينَ,Those who
686,2:46,2,46,1757,يَظُنُّونَ,believe
687,2:46,2,46,51,أَنَّهُمْ,that they
688,2:46,2,46,913,مُلَاقُوا,will meet
689,2:46,2,46,1219,رَبِّهِمْ,their Lord
690,2:46,2,46,51,وَأَنَّهُمْ,and that they
691,2:46,2,46,36,إِلَيْهِ,to Him
692,2:46,2,46,1250,رَاجِعُونَ,will return.
693,2:47,2,47,254,يَابَنِي,O Children
694,2:47,2,47,70,إِسْرَاءِيلَ,(of) Israel!
695,2:47,2,47,1634,اذْكُرُوا,Remember
696,2:47,2,47,1022,نِعْمَتِيَ,My Favor
697,2:47,2,47,28,الَّتِي,which
698,2:47,2,47,1022,أَنْعَمْتُ,I bestowed
699,2:47,2,47,130,عَلَيْكُمْ,upon you
700,2:47,2,47,51,وَأَنِّي,and that I
701,2:47,2,47,377,فَضَّلْتُكُمْ,[I] preferred you
702,2:47,2,47,130,عَلَى,over
703,2:47,2,47,126,الْعَالَمِينَ,the worlds.
704,2:48,2,48,1697,وَاتَّقُوا,And fear
705,2:48,2,48,1750,يَوْمًا,"a day,"
706,2:48,2,48,866,لَا,(will) not
707,2:48,2,48,725,تَجْزِي,avail
708,2:48,2,48,1046,نَفْسٌ,any soul
709,2:48,2,48,139,عَنْ,for
710,2:48,2,48,1046,نَفْسٍ,(another) soul
711,2:48,2,48,1424,شَيْئًا,"anything,"
712,2:48,2,48,866,وَلَا,and not
713,2:48,2,48,1134,يُقْبَلُ,will be accepted
714,2:48,2,48,974,مِنْهَا,from it
715,2:48,2,48,1374,شَفَاعَةٌ,"any intercession,"
716,2:48,2,48,866,وَلَا,and not
717,2:48,2,48,22,يُؤْخَذُ,will be taken
718,2:48,2,48,974,مِنْهَا,from it
719,2:48,2,48,111,عَدْلٌ,"a compensation,"
720,2:48,2,48,866,وَلَا,and not
721,2:48,2,48,516,هُمْ,they
722,2:48,2,48,1089,يُنْصَرُونَ,will be helped.
723,2:49,2,49,78,وَإِذْ,And when
724,2:49,2,49,1064,نَجَّيْنَاكُمْ,We saved you
725,2:49,2,49,974,مِنْ,from
726,2:49,2,49,86,ءَالِ,(the) people
727,2:49,2,49,400,فِرْعَوْنَ,(of) Firaun
728,2:49,2,49,1530,يَسُومُونَكُمْ,(who were) afflicting you (with)
729,2:49,2,49,1523,سُوءَ,horrible
730,2:49,2,49,184,الْعَذَابِ,"torment,"
731,2:49,2,49,1630,يُذَبِّحُونَ,slaughtering
732,2:49,2,49,254,أَبْنَاءَكُمْ,your sons
733,2:49,2,49,648,وَيَسْتَحْيُونَ,and letting live
734,2:49,2,49,1103,نِسَاءَكُمْ,your women.
735,2:49,2,49,439,وَفِي,And in
736,2:49,2,49,1637,ذَلِكُمْ,that
737,2:49,2,49,248,بَلَاءٌ,(was) a trial
738,2:49,2,49,974,مِنْ,from
739,2:49,2,49,1219,رَبِّكُمْ,your Lord
740,2:49,2,49,201,عَظِيمٌ,great.
741,2:50,2,50,78,وَإِذْ,And when
742,2:50,2,50,408,فَرَقْنَا,We parted
743,2:50,2,50,208,بِكُمُ,for you
744,2:50,2,50,233,الْبَحْرَ,"the sea,"
745,2:50,2,50,1064,فَأَنْجَيْنَاكُمْ,"then We saved you,"
746,2:50,2,50,472,وَأَغْرَقْنَا,and We drowned
747,2:50,2,50,86,ءَالَ,(the) people
748,2:50,2,50,400,فِرْعَوْنَ,(of) Firaun
749,2:50,2,50,56,وَأَنْتُمْ,while you
750,2:50,2,50,1124,تَنْظُرُونَ,(were) looking.
751,2:51,2,51,78,وَإِذْ,And when
752,2:51,2,51,1652,وَاعَدْنَا,We appointed
753,2:51,2,51,1009,مُوسَى,(for) Musa
754,2:51,2,51,1218,أَرْبَعِينَ,forty
755,2:51,2,51,926,لَيْلَةً,nights.
756,2:51,2,51,1613,ثُمَّ,Then
757,2:51,2,51,22,اتَّخَذْتُمُ,you took
758,2:51,2,51,122,الْعِجْلَ,the calf
759,2:51,2,51,974,مِنْ,from
760,2:51,2,51,213,بَعْدِهِ,after him
761,2:51,2,51,56,وَأَنْتُمْ,and you
762,2:51,2,51,1755,ظَالِمُونَ,(were) wrongdoers.
763,2:52,2,52,1613,ثُمَّ,Then
764,2:52,2,52,117,عَفَوْنَا,We
765,2:52,2,52,139,عَنْكُمْ,you
766,2:52,2,52,974,مِنْ,from
767,2:52,2,52,213,بَعْدِ,after
768,2:52,2,52,1637,ذَلِكَ,"that,"
769,2:52,2,52,870,لَعَلَّكُمْ,so that you may
770,2:52,2,52,1391,تَشْكُرُونَ,(be) grateful.
771,2:53,2,53,78,وَإِذْ,And when
772,2:53,2,53,73,ءَاتَيْنَا,We
773,2:53,2,53,1009,مُوسَى,Musa
774,2:53,2,53,777,الْكِتَابَ,the Book
775,2:53,2,53,408,وَالْفُرْقَانَ,"and the Criterion,"
776,2:53,2,53,870,لَعَلَّكُمْ,perhaps you
777,2:53,2,53,507,تَهْتَدُونَ,(would be) guided.
778,2:54,2,54,78,وَإِذْ,And when
779,2:54,2,54,1205,قَالَ,said
780,2:54,2,54,1009,مُوسَى,Musa
781,2:54,2,54,1206,لِقَوْمِهِ,"to his people,"
782,2:54,2,54,1206,يَاقَوْمِ,"""O my people!"
783,2:54,2,54,51,إِنَّكُمْ,"Indeed, you"
784,2:54,2,54,1755,ظَلَمْتُمْ,[you] have wronged
785,2:54,2,54,1046,أَنْفُسَكُمْ,yourselves
786,2:54,2,54,22,بِاتِّخَاذِكُمُ,by your taking
787,2:54,2,54,122,الْعِجْلَ,the calf.
788,2:54,2,54,1558,فَتُوبُوا,So turn in repentance
789,2:54,2,54,36,إِلَى,to
790,2:54,2,54,259,بَارِئِكُمْ,"your Creator,"
791,2:54,2,54,1193,فَاقْتُلُوا,and kill
792,2:54,2,54,1046,أَنْفُسَكُمْ,yourselves.
793,2:54,2,54,1637,ذَلِكُمْ,That
794,2:54,2,54,861,خَيْرٌ,(is) better
795,2:54,2,54,865,لَكُمْ,for you
796,2:54,2,54,141,عِنْدَ,with
797,2:54,2,54,259,بَارِئِكُمْ,"your Creator."""
798,2:54,2,54,1558,فَتَابَ,Then He turned
799,2:54,2,54,130,عَلَيْكُمْ,towards you.
800,2:54,2,54,51,إِنَّهُ,Indeed He!
801,2:54,2,54,534,هُوَ,He
802,2:54,2,54,1558,التَّوَّابُ,"(is) the-returning,"
803,2:54,2,54,1248,الرَّحِيمُ,the Most Merciful.
804,2:55,2,55,78,وَإِذْ,And when
805,2:55,2,55,1205,قُلْتُمْ,"you said,"
806,2:55,2,55,1009,يَامُوسَى,"""O Musa!"
807,2:55,2,55,907,لَنْ,Never
808,2:55,2,55,42,نُؤْمِنَ,(will) we believe
809,2:55,2,55,865,لَكَ,in you
810,2:55,2,55,624,حَتَّى,until
811,2:55,2,55,1214,نَرَى,we see
812,2:55,2,55,25,اللَّهَ,Allah
813,2:55,2,55,673,جَهْرَةً,"manifestly."""
814,2:55,2,55,22,فَأَخَذَتْكُمُ,So seized you
815,2:55,2,55,1304,الصَّاعِقَةُ,the thunderbolt
816,2:55,2,55,56,وَأَنْتُمْ,while you
817,2:55,2,55,1124,تَنْظُرُونَ,(were) looking.
818,2:56,2,56,1613,ثُمَّ,Then
819,2:56,2,56,216,بَعَثْنَاكُمْ,We revived you
820,2:56,2,56,974,مِنْ,from
821,2:56,2,56,213,بَعْدِ,after
822,2:56,2,56,1010,مَوْتِكُمْ,"your death,"
823,2:56,2,56,870,لَعَلَّكُمْ,so that you may
824,2:56,2,56,1391,تَشْكُرُونَ,(be) grateful.
825,2:57,2,57,1754,وَظَلَّلْنَا,And We shaded
826,2:57,2,57,130,عَلَيْكُمُ,[over] you
827,2:57,2,57,464,الْغَمَامَ,(with) [the] clouds
828,2:57,2,57,1128,وَأَنْزَلْنَا,and We sent down
829,2:57,2,57,130,عَلَيْكُمُ,to you
830,2:57,2,57,977,الْمَنَّ,[the]
831,2:57,2,57,1486,وَالسَّلْوَى,"and [the] quails,"
832,2:57,2,57,20,كُلُوا,"""Eat"
833,2:57,2,57,974,مِنْ,from
834,2:57,2,57,1600,طَيِّبَاتِ,(the) good things
835,2:57,2,57,933,مَا,that
836,2:57,2,57,1301,رَزَقْنَاكُمْ,"We have provided you."""
837,2:57,2,57,933,وَمَا,And not
838,2:57,2,57,1755,ظَلَمُونَا,"they wronged Us,"
839,2:57,2,57,899,وَلَكِنْ,but
840,2:57,2,57,785,كَانُوا,they were
841,2:57,2,57,1046,أَنْفُسَهُمْ,(to) themselves
842,2:57,2,57,1755,يَظْلِمُونَ,doing wrong.
843,2:58,2,58,78,وَإِذْ,And when
844,2:58,2,58,1205,قُلْنَا,"We said,"
845,2:58,2,58,342,ادْخُلُوا,"""Enter"
846,2:58,2,58,500,هَذِهِ,this
847,2:58,2,58,1179,الْقَرْيَةَ,"town,"
848,2:58,2,58,20,فَكُلُوا,then eat
849,2:58,2,58,974,مِنْهَا,from
850,2:58,2,58,647,حَيْثُ,wherever
851,2:58,2,58,1424,شِئْتُمْ,you wish[ed]
852,2:58,2,58,1239,رَغَدًا,"abundantly,"
853,2:58,2,58,342,وَادْخُلُوا,and enter
854,2:58,2,58,291,الْبَابَ,the gate
855,2:58,2,58,1464,سُجَّدًا,prostrating.
856,2:58,2,58,1205,وَقُولُوا,"And say,"
857,2:58,2,58,627,حِطَّةٌ,"""Repentance,"
858,2:58,2,58,454,نَغْفِرْ,We will forgive
859,2:58,2,58,865,لَكُمْ,for you
860,2:58,2,58,846,خَطَايَاكُمْ,your sins.
861,2:58,2,58,1795,وَسَنَزِيدُ,And We will increase
862,2:58,2,58,620,الْمُحْسِنِينَ,"the good-doers (in reward)."""
863,2:59,2,59,221,فَبَدَّلَ,But changed
864,2:59,2,59,29,الَّذِينَ,those who
865,2:59,2,59,1755,ظَلَمُوا,wronged
866,2:59,2,59,1205,قَوْلًا,(the) word
867,2:59,2,59,491,غَيْرَ,other (than)
868,2:59,2,59,29,الَّذِي,(that) which
869,2:59,2,59,1205,قِيلَ,was said
870,2:59,2,59,865,لَهُمْ,to them;
871,2:59,2,59,1128,فَأَنْزَلْنَا,so We sent down
872,2:59,2,59,130,عَلَى,upon
873,2:59,2,59,29,الَّذِينَ,those who
874,2:59,2,59,1755,ظَلَمُوا,"wronged,"
875,2:59,2,59,1257,رِجْزًا,a punishment
876,2:59,2,59,974,مِنَ,from
877,2:59,2,59,1493,السَّمَاءِ,the sky
878,2:59,2,59,251,بِمَا,because
879,2:59,2,59,785,كَانُوا,they were
880,2:59,2,59,421,يَفْسُقُونَ,defiantly disobeying.
881,2:60,2,60,78,وَإِذِ,And when
882,2:60,2,60,1505,اسْتَسْقَى,asked (for) water
883,2:60,2,60,1009,مُوسَى,Musa
884,2:60,2,60,1206,لِقَوْمِهِ,"for his people,"
885,2:60,2,60,1205,فَقُلْنَا,"[so] We said,"
886,2:60,2,60,317,اضْرِبْ,"""Strike"
887,2:60,2,60,165,بِعَصَاكَ,with your staff
888,2:60,2,60,570,الْحَجَرَ,"the stone."""
889,2:60,2,60,383,فَانْفَجَرَتْ,Then gushed forth
890,2:60,2,60,974,مِنْهُ,from it
891,2:60,2,60,1616,اثْنَتَا,(of)
892,2:60,2,60,167,عَشْرَةَ,twelve
893,2:60,2,60,196,عَيْنًا,springs.
894,2:60,2,60,1140,قَدْ,Indeed
895,2:60,2,60,126,عَلِمَ,knew
896,2:60,2,60,753,كُلُّ,all
897,2:60,2,60,54,أُنَاسٍ,(the) people
898,2:60,2,60,1404,مَشْرَبَهُمْ,their drinking
899,2:60,2,60,20,كُلُوا,"""Eat"
900,2:60,2,60,1404,وَاشْرَبُوا,and drink
901,2:60,2,60,974,مِنْ,from
902,2:60,2,60,1301,رِزْقِ,(the) provision (of)
903,2:60,2,60,25,اللَّهِ,"Allah,"
904,2:60,2,60,866,وَلَا,and (do) not
905,2:60,2,60,183,تَعْثَوْا,act wickedly
906,2:60,2,60,439,فِي,in
907,2:60,2,60,61,الْأَرْضِ,the earth
908,2:60,2,60,419,مُفْسِدِينَ,"spreading corruption."""
909,2:61,2,61,78,وَإِذْ,And when
910,2:61,2,61,1205,قُلْتُمْ,"you said,"
911,2:61,2,61,1009,يَامُوسَى,"""O Musa!"
912,2:61,2,61,907,لَنْ,Never (will)
913,2:61,2,61,1311,نَصْبِرَ,we endure
914,2:61,2,61,130,عَلَى,[on]
915,2:61,2,61,1563,طَعَامٍ,food
916,2:61,2,61,1673,وَاحِدٍ,"(of) one (kind),"
917,2:61,2,61,327,فَادْعُ,so pray
918,2:61,2,61,865,لَنَا,for us
919,2:61,2,61,1219,رَبَّكَ,(to) your Lord
920,2:61,2,61,830,يُخْرِجْ,to bring forth
921,2:61,2,61,865,لَنَا,for us
922,2:61,2,61,973,مِمَّا,out of what
923,2:61,2,61,1027,تُنْبِتُ,grows
924,2:61,2,61,61,الْأَرْضُ,"the earth,"
925,2:61,2,61,974,مِنْ,of
926,2:61,2,61,256,بَقْلِهَا,"its herbs,"
927,2:61,2,61,1201,وَقِثَّائِهَا,"[and] its cucumbers,"
928,2:61,2,61,434,وَفُومِهَا,"[and] its garlic,"
929,2:61,2,61,113,وَعَدَسِهَا,"[and] its lentils,"
930,2:61,2,61,271,وَبَصَلِهَا,"and its onions."""
931,2:61,2,61,1205,قَالَ,"He said,"
932,2:61,2,61,221,أَتَسْتَبْدِلُونَ,"""Would you exchange"
933,2:61,2,61,29,الَّذِي,that which
934,2:61,2,61,534,هُوَ,[it]
935,2:61,2,61,354,أَدْنَى,(is) inferior
936,2:61,2,61,29,بِالَّذِي,for that which
937,2:61,2,61,534,هُوَ,[it]
938,2:61,2,61,861,خَيْرٌ,(is) better?
939,2:61,2,61,501,اهْبِطُوا,Go down
940,2:61,2,61,990,مِصْرًا,"(to) a city,"
941,2:61,2,61,51,فَإِنَّ,so indeed
942,2:61,2,61,865,لَكُمْ,for you
